,Unnamed: 0,Name,Entidad,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance,Nombre,Mes
1032,13,8-1,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,1516126,1422556,1159962,1085632,231431,,8,1
1033,14,8-1,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,10199628,8782881,1675905,1390709,498574,,8,1
1034,15,8-1,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,4720055,116065,116065,0,0,,8,1
1035,16,8-1,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,31209782,14384164,3767811,2675423,1437163,,8,1
1036,17,8-1,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,260029,121761,112806,113652,0,,8,1
1037,18,8-1,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,28861095,17542587,4815645,4800484,0,,8,1
1038,19,8-1,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,13425479,6441413,2047165,1892832,465818,,8,1
1039,20,8-1,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,192549,28340,27726,28340,0,,8,1
1040,21,8-1,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,11567392,1623237,1338661,762245,496128,,8,1
1041,22,8-1,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,5362325,103097,103097,87097,0,,8,1
1042,23,8-1,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1108205,359220,32070,32070,0,,8,1
1043,24,8-1,465: MUNICIPALIDAD METROPOLITANA DE LIMA,3263909,554667,554667,0,0,,8,1
1044,0,8-2,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,9828669,5629219,3871592,4098244,1309566,,8,2
1045,1,8-2,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1109468,168891,159151,71742,71742,,8,2
1046,2,8-2,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1125838,1047234,1052968,579971,329393,,8,2
1047,3,8-2,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,15736288,7213374,5972491,4093222,2196701,,8,2
1048,4,8-2,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,2684846,1688328,1506992,1382599,1055492,,8,2
1049,5,8-2,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,3864974,409899,646058,612440,631271,,8,2
1050,6,8-2,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,13714107,7946925,5296256,5024878,2930292,,8,2
1051,7,8-2,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,5061249,1742270,326032,776692,19450,,8,2
1052,8,8-2,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,6923917,411780,263580,11300,11300,,8,2
1053,9,8-2,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,2237914,2984804,1372291,739069,683000,,8,2
1054,10,8-2,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,2231855,2291455,2567527,873102,943966,,8,2
1055,11,8-2,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,4149815,2428524,3125093,4954666,4992145,,8,2
1056,12,8-2,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,5213304,139072836,2064144,1725827,1723124,,8,2
1057,13,8-2,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,17008986,6684971,3574367,2285200,1576495,,8,2
1058,14,8-2,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,13215560,12610527,3808131,2636263,2150259,,8,2
1059,15,8-2,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,3359749,1984189,2388679,1494374,1812316,,8,2
1060,16,8-2,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,2510697,214556,214556,307781,116065,,8,2
1061,17,8-2,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,18185000,6295265,7641770,4767111,5032851,,8,2
1062,18,8-2,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,11131968,3933322,1194040,1122312,120282,,8,2
1063,19,8-2,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,7897070,8455123,5075115,2863922,7036252,,8,2
1064,20,8-2,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,54199291,3212646,3142553,2524165,2382686,,8,2
1065,21,8-2,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,1888307,871873,871966,77933,59734,,8,2
1066,22,8-2,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,11329734,7517584,3934283,2663575,1424268,,8,2
1067,23,8-2,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,2202927,1370247,549634,394763,181349,,8,2
1068,24,8-2,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,5103069,1477370,402961,141461,104072,,8,2
1069,25,8-2,465: MUNICIPALIDAD METROPOLITANA DE LIMA,607014,473243,442807,515501,255653,,8,2
1070,0,8-3,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,6665910,5816391,4160199,3485254,4446580,,8,3
1071,1,8-3,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,5295808,3342158,3209462,2399315,1340523,,8,3
1072,2,8-3,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,4670476,2012163,1229536,959020,1294186,,8,3
1073,3,8-3,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,13149543,13219289,13494890,8595280,7869261,,8,3
1074,4,8-3,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,14576092,11012535,7236649,1932008,2131315,,8,3
1075,5,8-3,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,2795029,1299163,1258573,843819,622953,,8,3
1076,6,8-3,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,14371044,14093047,6497807,7054361,7840285,,8,3
1077,7,8-3,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,5584566,3423230,2040016,1140956,1728062,,8,3
1078,8,8-3,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,5503444,4838881,3579258,553393,398937,,8,3
1079,9,8-3,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,6341627,4064693,3031268,1213917,2135031,,8,3
1080,10,8-3,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,4264644,3619187,3153481,4238949,882802,,8,3
1081,11,8-3,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,10381746,4601915,4207721,3266689,3012494,,8,3
1082,12,8-3,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,-13892932,-15726058,120884677,20644091,19869546,,8,3
1083,13,8-3,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,10204597,5994958,4869400,5072887,3725156,,8,3
1084,14,8-3,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,4898895,3357939,3486497,3249377,3002135,,8,3
1085,15,8-3,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,2988355,2400434,2945641,1992948,2181138,,8,3
1086,16,8-3,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,6253151,1780680,1483785,1252648,503801,,8,3
1087,17,8-3,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,14306938,10668740,11540243,8138177,6147077,,8,3
1088,18,8-3,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,87596847,1869290,1610704,1423830,1173194,,8,3
1089,19,8-3,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,5657470,6485748,6690949,5571520,5395579,,8,3
1090,20,8-3,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,3101451,2070960,4052291,3209649,3561403,,8,3
1091,21,8-3,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,5226488,2820645,2754476,1562225,1445193,,8,3
1092,22,8-3,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,10721754,11095647,4620324,4888088,3518880,,8,3
1093,23,8-3,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,1408623,2944726,2680424,693582,758829,,8,3
1094,24,8-3,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,-102732,18570,126423,157423,215752,,8,3
1095,25,8-3,465: MUNICIPALIDAD METROPOLITANA DE LIMA,943616,492404,495340,673904,593051,,8,3
1096,0,8-4,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,3581992,2576721,2950030,2627704,3180211,,8,4
1097,1,8-4,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,6864754,4408037,3602714,2375928,2757880,,8,4
1098,2,8-4,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,803544,790436,1109293,1086677,625683,,8,4
1099,3,8-4,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,10517179,7028569,7358861,5562451,6375887,,8,4
1100,4,8-4,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,5089935,4942768,5019716,2879363,1954254,,8,4
1101,5,8-4,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,3362960,1411274,1331663,1166035,949382,,8,4
1102,6,8-4,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,6644957,7318634,7258333,4535140,5618737,,8,4
1103,7,8-4,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,3047562,3397048,1319391,1232959,917780,,8,4
1104,8,8-4,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,1820400,1476391,1882501,682536,673336,,8,4
1105,9,8-4,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,684026,136327,706077,1238177,1422406,,8,4
1106,10,8-4,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,1482383,1262935,1194863,848426,3897469,,8,4
1107,11,8-4,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,2534893,8467968,3092773,3312866,3536648,,8,4
1108,12,8-4,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,35789386,7929287,5206163,21372398,19766410,,8,4
1109,13,8-4,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,3693186,7578791,3262865,3221991,2619073,,8,4
1110,14,8-4,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,2187235,2207563,2903551,2679581,2311175,,8,4
1111,15,8-4,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,3104131,2248439,2875855,2547139,2103328,,8,4
1112,16,8-4,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,1286751,1311628,1415522,1425222,1539851,,8,4
1113,17,8-4,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,11397324,11935244,11633190,7684621,8224533,,8,4
1114,18,8-4,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,787665,998405,1496622,1474312,1532823,,8,4
1115,19,8-4,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,8845584,3119792,5805010,5508233,5000916,,8,4
1116,20,8-4,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,1571960,3103931,3248773,3349396,3251216,,8,4
1117,21,8-4,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,1209265,780813,722815,1060599,944934,,8,4
1118,22,8-4,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,3523338,1225990,2928490,2674942,3666166,,8,4
1119,23,8-4,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,1430367,2016795,2038889,1427551,775222,,8,4
1120,24,8-4,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,843096,591680,581903,177000,188130,,8,4
1121,25,8-4,465: MUNICIPALIDAD METROPOLITANA DE LIMA,1397799,1663426,1618444,603561,827473,,8,4
1122,0,8-5,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,3124708,2201473,2285340,2291939,2384065,,8,5
1123,1,8-5,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,8916840,8042256,7093935,6136407,3027929,,8,5
1124,2,8-5,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1266776,1179786,1103923,1000860,1388296,,8,5
1125,3,8-5,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,8481713,7830482,6921336,6664846,7392205,,8,5
1126,4,8-5,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,3620329,1294197,1849050,1851425,1963177,,8,5
1127,5,8-5,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,2079861,2626462,2020886,1889748,1430240,,8,5
1128,6,8-5,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,-286343,1783373,5466369,5178730,6236004,,8,5
1129,7,8-5,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,2261460,3661055,1919566,1800245,1491792,,8,5
1130,8,8-5,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,1306719,1883760,1064740,619064,628626,,8,5
1131,9,8-5,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,2637602,602814,1039494,903923,762859,,8,5
1132,10,8-5,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,2878715,1627798,1540852,956126,713154,,8,5
1133,11,8-5,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,6461879,1696954,2654160,3075791,2844674,,8,5
1134,12,8-5,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,3184890,25514938,26454337,20171393,21854144,,8,5
1135,13,8-5,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,3803474,5396862,4925318,3222199,4171520,,8,5
1136,14,8-5,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,5258239,2965683,3595628,3443411,2965571,,8,5
1137,15,8-5,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,1150976,2492538,3084810,2354998,2523514,,8,5
1138,16,8-5,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,4216650,1643718,1316307,1295157,1485524,,8,5
1139,17,8-5,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,14024057,5838998,6211739,7575832,8327286,,8,5
1140,18,8-5,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,987671,1400999,1742731,1634549,1401840,,8,5
1141,19,8-5,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,2764182,6227052,6454330,5232677,5370271,,8,5
1142,20,8-5,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,2162100,2637045,3541218,3226689,2751244,,8,5
1143,21,8-5,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,2891005,2538717,2628219,1695269,1738589,,8,5
1144,22,8-5,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,4086687,10463393,8095767,4864239,4312396,,8,5
1145,23,8-5,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,756941,1248539,1171061,1013714,1021142,,8,5
1146,24,8-5,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1977956,899947,966929,402261,332776,,8,5
1147,25,8-5,465: MUNICIPALIDAD METROPOLITANA DE LIMA,1352489,1689719,1468701,1403239,599174,,8,5
1148,0,8-6,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,3659587,2733128,2957581,3325660,3385676,,8,6
1149,1,8-6,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2928683,4003484,4460740,2836909,5917412,,8,6
1150,2,8-6,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,2449785,1526026,1704238,1362250,837348,,8,6
1151,3,8-6,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,8104074,8013520,8122801,9288255,5825226,,8,6
1152,4,8-6,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,1921772,2054220,2267680,1645932,2201939,,8,6
1153,5,8-6,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,6972327,3076711,1213760,1074412,1865247,,8,6
1154,6,8-6,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,4405823,5443051,5984977,5845544,5118478,,8,6
1155,7,8-6,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,1312632,2879125,2752077,2568357,1457461,,8,6
1156,8,8-6,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,1238872,1623906,997022,796536,688362,,8,6
1157,9,8-6,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1518126,1221721,1804680,1366772,1395525,,8,6
1158,10,8-6,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,741443,1619653,1296277,1333461,1400546,,8,6
1159,11,8-6,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,6343172,2262992,5212357,3808453,3743298,,8,6
1160,12,8-6,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,7717979,7438961,3552021,19987917,19702328,,8,6
1161,13,8-6,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,3158685,1809406,2989680,2865937,3451465,,8,6
1162,14,8-6,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,2058439,2617271,3453664,3171717,2339700,,8,6
1163,15,8-6,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,2474942,2587112,3220551,2759485,2330414,,8,6
1164,16,8-6,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,1389614,2296699,2245828,2378353,1719434,,8,6
1165,17,8-6,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,3936050,7596670,7718031,6252167,6298415,,8,6
1166,18,8-6,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,-89325396,1069315,1284239,1368638,1760252,,8,6
1167,19,8-6,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,3266287,4241062,6245440,6498942,4947888,,8,6
1168,20,8-6,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,3498421,4141383,3518924,3249295,2888578,,8,6
1169,21,8-6,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,2146009,1838469,1852469,1679923,1171752,,8,6
1170,22,8-6,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,2611936,2721814,3821242,3800974,4309924,,8,6
1171,23,8-6,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,1265711,1417739,1466641,1243436,1521439,,8,6
1172,24,8-6,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1814794,366748,376278,528456,569031,,8,6
1173,25,8-6,465: MUNICIPALIDAD METROPOLITANA DE LIMA,1416842,1833592,1453740,1701376,1944007,,8,6
1174,0,8-7,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,2365795,3038477,3363131,3120368,3478893,,8,7
1175,1,8-7,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,6320721,3547164,3641249,3150102,2935582,,8,7
1176,2,8-7,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,809563,1581268,1768150,1406965,1741691,,8,7
1177,3,8-7,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,7910998,7232931,8137648,6047254,9645733,,8,7
1178,4,8-7,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,10143345,10833983,2282786,1830152,1852788,,8,7
1179,5,8-7,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,2245392,5886588,3404174,2804837,2267464,,8,7
1180,6,8-7,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,912479,6017855,9136857,8675477,6143783,,8,7
1181,7,8-7,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,3212694,2691896,2894153,2631653,2873918,,8,7
1182,8,8-7,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,1246355,232313,940877,1016450,842239,,8,7
1183,9,8-7,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,953635,1038524,1257165,1708465,1664709,,8,7
1184,10,8-7,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,2857325,2347789,1660373,1203033,864954,,8,7
1185,11,8-7,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,4579984,3384532,4107196,4001507,4132772,,8,7
1186,12,8-7,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,5497089,2723877,3746182,22512349,22186327,,8,7
1187,13,8-7,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,2483698,3720167,5974833,5699907,3352648,,8,7
1188,14,8-7,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,2006813,2609266,3811418,3515186,3506626,,8,7
1189,15,8-7,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,1075353,1699010,2125497,2485301,2636707,,8,7
1190,16,8-7,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,1103365,1290905,1296389,1117742,1320366,,8,7
1191,17,8-7,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,13247985,13044046,8820708,9995256,9548568,,8,7
1192,18,8-7,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,3645922,1612322,1400271,1369364,1458589,,8,7
1193,19,8-7,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,2987248,1556422,4714069,4214234,5665198,,8,7
1194,20,8-7,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,2446196,2759278,3279172,3528180,4872896,,8,7
1195,21,8-7,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,706945,3397631,3104543,1832088,1968028,,8,7
1196,22,8-7,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,11490671,9044072,5464603,4618891,4277911,,8,7
1197,23,8-7,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,971925,2079255,1237708,1266083,1045014,,8,7
1198,24,8-7,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,252499,660181,556869,529296,385155,,8,7
1199,25,8-7,465: MUNICIPALIDAD METROPOLITANA DE LIMA,2150561,445689,443739,630430,1201922,,8,7
1200,0,8-8,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,2219466,2282636,2630620,2864140,2630544,,8,8
1201,1,8-8,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,17780481,5132001,4637714,3291426,3190237,,8,8
1202,2,8-8,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,847935,1568050,1310249,1576536,1264233,,8,8
1203,3,8-8,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,7636487,7618441,7047539,6465795,6684597,,8,8
1204,4,8-8,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,1123532,3883465,2939010,3145033,1795222,,8,8
1205,5,8-8,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,-3327803,1954503,2417361,2585363,2768540,,8,8
1206,6,8-8,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,1778273,6004920,7358971,5851410,7339312,,8,8
1207,7,8-8,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,5414326,1439553,1485298,1805831,2789058,,8,8
1208,8,8-8,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,632971,775879,796752,631160,965368,,8,8
1209,9,8-8,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,235854,184582,649497,932136,1129992,,8,8
1210,10,8-8,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,1424679,1155786,1911733,1998055,1182094,,8,8
1211,11,8-8,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,1851058,1491101,2698046,3595346,3731829,,8,8
1212,12,8-8,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1379878,3490744,3641263,19000760,18884704,,8,8
1213,13,8-8,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,2071519,4922736,4012515,3980865,2099449,,8,8
1214,14,8-8,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,1497799,1727220,3027724,3055242,2792483,,8,8
1215,15,8-8,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,2015718,1565963,2169749,2400372,2868527,,8,8
1216,16,8-8,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,-718224,1467166,1478466,1443205,1421763,,8,8
1217,17,8-8,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,3457672,11572259,11396493,11618913,6479282,,8,8
1218,18,8-8,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,1058708,3685927,1999364,1904161,1076233,,8,8
1219,19,8-8,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,-3508879,4611363,6351274,4764432,4741566,,8,8
1220,20,8-8,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,2799807,2140199,2712059,2533392,1739249,,8,8
1221,21,8-8,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,1832445,2269741,2323485,2073638,1859808,,8,8
1222,22,8-8,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,3561617,1929343,4400605,3834010,3685588,,8,8
1223,23,8-8,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,982391,848194,1029367,1368555,1181818,,8,8
1224,24,8-8,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,510089,847769,674317,807884,828934,,8,8
1225,25,8-8,465: MUNICIPALIDAD METROPOLITANA DE LIMA,1916449,1693600,1048400,1525199,673195,,8,8
1226,0,8-9,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1928363,3209666,3544246,3421596,3775576,,8,9
1227,1,8-9,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,8482486,4600811,4698025,4327231,3680858,,8,9
1228,2,8-9,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1022970,1353347,1255592,1461840,1621722,,8,9
1229,3,8-9,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,7525094,9330663,9566643,9203220,6582537,,8,9
